year,date,survey,wetland_code,area_code,module_code,tc_mc_code,habitat_code,enclosure_number,sampling_station_label,depth,haul_no,species_id,species_code,genus_name,species_name,count,enclosure_area
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,2,"CSM MC5 MAIN 2",40,10,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,2,"CSM MC5 MAIN 2",40,10,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,1,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,1,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,2,2709,CLIO,Clevelandia,ios,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,2,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,3,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,3,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,4,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,4,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,4,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,4,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,4,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,5,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,5,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,5,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,5,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,5,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,6,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,6,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,6,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,6,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,3,"CSM MC5 MAIN 3",42,6,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,1,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,1,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,3,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,2,2709,CLIO,Clevelandia,ios,3,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,2,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,6,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,3,2709,CLIO,Clevelandia,ios,2,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,3,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,5,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,4,2709,CLIO,Clevelandia,ios,3,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,4,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,4,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,4,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,4,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,5,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,5,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,5,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,5,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,5,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,6,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,6,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,6,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,6,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,6,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,7,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,7,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,7,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,7,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,7,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,8,2709,CLIO,Clevelandia,ios,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,8,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,8,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,8,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,8,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,9,2709,CLIO,Clevelandia,ios,2,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,9,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,9,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,9,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,9,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,10,2709,CLIO,Clevelandia,ios,2,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,10,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,10,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,10,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,10,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,11,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,11,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,11,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,11,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,11,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,12,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,12,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,12,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,12,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,4,"CSM MC5 MAIN 4",42,12,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,1,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,1,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,4,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,2,2709,CLIO,Clevelandia,ios,11,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,2,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,6,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,3,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,3,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,2,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,4,2709,CLIO,Clevelandia,ios,3,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,4,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,4,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,4,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,4,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,5,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,5,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,5,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,5,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,5,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,6,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,6,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,6,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,6,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,6,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,7,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,7,2751,ILGI,Ilypnus,gilberti,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,7,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,7,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,7,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,8,2709,CLIO,Clevelandia,ios,2,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,8,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,8,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,8,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,8,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,9,2709,CLIO,Clevelandia,ios,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,9,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,9,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,9,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,9,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,10,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,10,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,10,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,10,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,10,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,11,2709,CLIO,Clevelandia,ios,1,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,11,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,11,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,11,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,11,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,12,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,12,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,12,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,12,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-13,22,CSM,CSM,CSM,"CSM MC5",BNMC,5,"CSM MC5 MAIN 5",39,12,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-14,22,SDW,3,W4,"SDL W4 MC1",BNMC,1,"SDL W4 MC1 MAIN 1",54,1,2709,CLIO,Clevelandia,ios,0,0.43
2016,2016-09-14,22,SDW,3,W4,"SDL W4 MC1",BNMC,1,"SDL W4 MC1 MAIN 1",54,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2016,2016-09-14,22,SDW,3,W4,"SDL W4 MC1",BNMC,1,"SDL W4 MC1 MAIN 1",54,1,2839,QUYC,Quietula,y_cauda,0,0.43
2016,2016-09-14,22,SDW,3,W4,"SDL W4 MC1",BNMC,1,"SDL W4 MC1 MAIN 1",54,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2016,2016-09-14,22,SDW,3,W4,"SDL W4 MC1",BNMC,1,"SDL W4 MC1 MAIN 1",54,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2016,2016-09-14,22,SDW,3,W4,"SDL W4 MC1",BNMC,1,"SDL W4 MC1 MAIN 1",54,2,2709,CLIO,Clevelandia,ios,0,0.43
